rn,state,county,tract,seq,eid,rev,nodea,nodeb
2404,42,99,30400,12,176515,False,120847,120846
2405,42,99,30501,1,179230,False,123374,122714
2405,42,99,30501,2,180211,False,123375,123374
2405,42,99,30501,3,180214,False,123556,123375
2405,42,99,30501,4,182695,True,125049,123556
2405,42,99,30501,5,180481,True,123557,125049
2405,42,99,30501,6,180480,True,123555,123557
2405,42,99,30501,7,180478,False,122714,123555
2406,42,99,30502,1,177101,False,123555,121252
2406,42,99,30502,2,180480,False,123557,123555
2406,42,99,30502,3,180481,False,125049,123557
2406,42,99,30502,4,182699,False,125409,125049
2406,42,99,30502,5,183235,False,125412,125409
2406,42,99,30502,6,183240,True,125413,125412
2406,42,99,30502,7,183239,False,124922,125413
2406,42,99,30502,8,182511,False,121252,124922
2407,42,99,30601,1,175900,True,120416,124329
2407,42,99,30601,2,181636,True,124326,120416
2407,42,99,30601,3,182508,True,124921,124326
2407,42,99,30601,4,182510,True,124922,124921
2407,42,99,30601,5,183239,True,125413,124922
2407,42,99,30601,6,183231,True,125407,125413
2407,42,99,30601,7,181639,True,124329,125407
2408,42,99,30602,1,181640,False,125030,124326
2408,42,99,30602,2,182668,False,125041,125030
2408,42,99,30602,3,182684,False,125040,125041
2408,42,99,30602,4,182682,False,124928,125040
2408,42,99,30602,5,182519,False,124920,124928
2408,42,99,30602,6,182509,False,124921,124920
2408,42,99,30602,7,182508,False,124326,124921
2409,42,101,100,1,176320,False,121682,120711
2409,42,101,100,2,177726,False,121681,121682
2409,42,101,100,3,180708,True,123708,121681
2409,42,101,100,4,180710,True,123709,123708
2409,42,101,100,5,180308,True,123440,123709
2409,42,101,100,6,180307,False,122879,123440
2409,42,101,100,7,179476,False,120711,122879
2410,42,101,200,1,174714,True,119544,120711
2410,42,101,200,2,175051,True,119807,119544
2410,42,101,200,3,177725,True,121682,119807
2410,42,101,200,4,176320,True,120711,121682
2411,42,101,300,1,175050,False,119805,119806
2411,42,101,300,2,175052,True,119807,119805
2411,42,101,300,3,175051,False,119544,119807
2411,42,101,300,4,175054,True,119808,119544
2411,42,101,300,5,175053,True,119806,119808
2412,42,101,401,1,174893,True,119682,125418
2412,42,101,401,2,174919,True,119703,119682
2412,42,101,401,3,174922,True,119705,119703
2412,42,101,401,4,175049,True,119805,119705
2412,42,101,401,5,175050,True,119806,119805
2412,42,101,401,6,183247,True,125418,119806
2413,42,101,402,1,174923,False,121192,119705
2413,42,101,402,2,177724,False,121680,121192
2413,42,101,402,3,177722,False,119807,121680
2413,42,101,402,4,175052,False,119805,119807
2413,42,101,402,5,175049,False,119705,119805
2414,42,101,500,1,177016,False,121681,121192
2414,42,101,500,2,177726,True,121682,121681
2414,42,101,500,3,177725,False,119807,121682
2414,42,101,500,4,177722,True,121680,119807
2414,42,101,500,5,177724,True,121192,121680
2415,42,101,600,1,177014,False,121193,121192
2415,42,101,600,2,178822,True,122434,121193
2415,42,101,600,3,179667,True,123008,122434
2415,42,101,600,4,177723,True,121681,123008
2415,42,101,600,5,177016,True,121192,121681
2416,42,101,700,1,174819,False,119704,119626
2416,42,101,700,2,177015,True,121193,119704
2416,42,101,700,3,177014,True,121192,121193
2416,42,101,700,4,174923,True,119705,121192
2416,42,101,700,5,174922,False,119703,119705
2416,42,101,700,6,180394,True,123499,119703
2416,42,101,700,7,174920,True,119626,123499
2417,42,101,801,1,174920,False,123499,119626
2417,42,101,801,2,183986,True,125912,123499
2417,42,101,801,3,180395,True,123498,125912
2417,42,101,801,4,180393,False,119626,123498
2418,42,101,803,1,174819,True,119626,119704
2418,42,101,803,2,180393,True,123498,119626
2418,42,101,803,3,184367,True,126177,123498
2418,42,101,803,4,178819,True,122432,126177
2418,42,101,803,5,174921,True,119704,122432
2419,42,101,804,1,174921,False,122432,119704
2419,42,101,804,2,178821,True,122433,122432
2419,42,101,804,3,178820,True,121193,122433
2419,42,101,804,4,177015,False,119704,121193
2420,42,101,901,1,178820,False,122433,121193
2420,42,101,901,2,179666,True,123007,122433
2420,42,101,901,3,178823,True,122434,123007
2420,42,101,901,4,178822,False,121193,122434
2421,42,101,902,1,178823,False,123007,122434
2421,42,101,902,2,180563,True,123612,123007
2421,42,101,902,3,181603,True,124305,123612
2421,42,101,902,4,179668,True,123008,124305
2421,42,101,902,5,179667,False,122434,123008
2422,42,101,1001,1,177723,False,123008,121681
2422,42,101,1001,2,179668,False,124305,123008
2422,42,101,1001,3,181604,False,124304,124305
2422,42,101,1001,4,181602,False,123442,124304
2422,42,101,1001,5,180311,False,123711,123442
2422,42,101,1001,6,180714,False,123707,123711
2422,42,101,1001,7,180709,False,123708,123707
2422,42,101,1001,8,180708,False,121681,123708
2423,42,101,1002,1,180709,True,123707,123708
2423,42,101,1002,2,180714,True,123711,123707
2423,42,101,1002,3,180713,False,123710,123711
2423,42,101,1002,4,180712,True,123709,123710
2423,42,101,1002,5,180710,False,123708,123709
2424,42,101,1101,1,179666,False,122433,123007
2424,42,101,1101,2,180562,True,123611,122433
2424,42,101,1101,3,180561,False,123610,123611
2424,42,101,1101,4,180564,True,123612,123610
2424,42,101,1101,5,180563,False,123007,123612
2425,42,101,1102,1,180560,False,124304,123610
2425,42,101,1102,2,181604,True,124305,124304
2425,42,101,1102,3,181603,False,123612,124305
2425,42,101,1102,4,180564,False,123610,123612
2426,42,101,1201,1,180395,False,125912,123498
2426,42,101,1201,2,183987,False,125911,125912
2426,42,101,1201,3,183985,False,126231,125911
2426,42,101,1201,4,184445,False,126230,126231
2426,42,101,1201,5,184443,False,126176,126230
2426,42,101,1201,6,184368,False,126177,126176
2426,42,101,1201,7,184367,False,123498,126177
2427,42,101,1202,1,178819,False,126177,122432
2427,42,101,1202,2,184368,True,126176,126177
2427,42,101,1202,3,184443,True,126230,126176
2427,42,101,1202,4,184366,True,123611,126230
2427,42,101,1202,5,180562,False,122433,123611
2427,42,101,1202,6,178821,False,122432,122433
2428,42,101,1300,1,176659,False,121859,120946
2428,42,101,1300,2,177987,True,121862,121859
2428,42,101,1300,3,177986,False,121024,121862
2428,42,101,1300,4,176770,False,121860,121024
2428,42,101,1300,5,184444,True,126231,121860
2428,42,101,1300,6,183985,True,125911,126231
2428,42,101,1300,7,177988,True,121861,125911
2428,42,101,1300,8,177985,True,121858,121861
2428,42,101,1300,9,177982,False,120946,121858
2429,42,101,1400,1,177984,False,123443,121860
2429,42,101,1400,2,180313,False,122024,123443
2429,42,101,1400,3,178223,False,123611,122024
2429,42,101,1400,4,184366,False,126230,123611
2429,42,101,1400,5,184445,True,126231,126230
2429,42,101,1400,6,184444,False,121860,126231
2430,42,101,1500,1,178223,True,122024,123611
2430,42,101,1500,2,178306,True,122082,122024
2430,42,101,1500,3,180310,True,123442,122082
2430,42,101,1500,4,181602,True,124304,123442
2430,42,101,1500,5,180560,True,123610,124304
2430,42,101,1500,6,180561,True,123611,123610
2431,42,101,1600,1,178307,False,123441,122082
2431,42,101,1600,2,180711,True,123710,123441
2431,42,101,1600,3,180713,True,123711,123710
2431,42,101,1600,4,180311,True,123442,123711
2431,42,101,1600,5,180310,False,122082,123442
2432,42,101,1700,1,176115,False,122080,120570
2432,42,101,1700,2,180309,True,123441,122080
2432,42,101,1700,3,178307,True,122082,123441
2432,42,101,1700,4,178308,True,122081,122082
2432,42,101,1700,5,178305,True,120570,122081
2433,42,101,1800,1,176769,False,120570,121025
2433,42,101,1800,2,178305,False,122081,120570
2433,42,101,1800,3,178308,False,122082,122081
2433,42,101,1800,4,178306,False,122024,122082
2433,42,101,1800,5,180313,True,123443,122024
2433,42,101,1800,6,180312,False,121025,123443
2434,42,101,1900,1,176116,False,121025,120569
2434,42,101,1900,2,180312,True,123443,121025
2434,42,101,1900,3,177984,True,121860,123443
2434,42,101,1900,4,176770,True,121024,121860
2434,42,101,1900,5,177986,True,121862,121024
2434,42,101,1900,6,176768,True,121023,121862
2434,42,101,1900,7,176767,False,120569,121023
2435,42,101,2000,1,176659,True,120946,121859
2435,42,101,2000,2,176702,True,120977,120946
2435,42,101,2000,3,179058,True,122597,120977
2435,42,101,2000,4,177983,True,121859,122597
2436,42,101,2100,1,175299,False,121023,119987
2436,42,101,2100,2,176768,False,121862,121023
2436,42,101,2100,3,177987,False,121859,121862
2436,42,101,2100,4,177983,False,122597,121859
2436,42,101,2100,5,180344,True,120062,122597
2436,42,101,2100,6,175402,False,119987,120062
2437,42,101,2200,1,175299,True,119987,121023
2437,42,101,2200,2,175402,True,120062,119987
2437,42,101,2200,3,175404,True,120063,120062
2437,42,101,2200,4,176117,True,120571,120063
2437,42,101,2200,5,176114,True,120569,120571
2437,42,101,2200,6,176767,True,121023,120569
2438,42,101,2300,1,176117,False,120063,120571
2438,42,101,2300,2,176191,False,120622,120063
2438,42,101,2300,3,176189,False,120571,120622
2439,42,101,2400,1,175030,False,120570,119790
2439,42,101,2400,2,176769,True,121025,120570
2439,42,101,2400,3,176116,True,120569,121025
2439,42,101,2400,4,176114,False,120571,120569
2439,42,101,2400,5,176189,True,120622,120571
2439,42,101,2400,6,176118,True,120568,120622
2439,42,101,2400,7,176113,False,119793,120568
2439,42,101,2400,8,175034,False,119790,119793
2440,42,101,2500,1,175030,True,119790,120570
2440,42,101,2500,2,175034,True,119793,119790
2440,42,101,2500,3,175033,True,119792,119793
2440,42,101,2500,4,175031,False,119791,119792
2440,42,101,2500,5,178304,True,122080,119791
2440,42,101,2500,6,176115,True,120570,122080
2441,42,101,2701,1,174822,False,119792,119629
2441,42,101,2701,2,175033,False,119793,119792
2441,42,101,2701,3,175032,False,120974,119793
2441,42,101,2701,4,178302,True,122079,120974
2441,42,101,2701,5,176698,True,120973,122079
2441,42,101,2701,6,176696,False,119629,120973
2442,42,101,2702,1,174822,True,119629,119792
2442,42,101,2702,2,176696,True,120973,119629
2442,42,101,2702,3,178300,True,122078,120973
2442,42,101,2702,4,178824,True,122435,122078
2442,42,101,2702,5,175029,True,119791,122435
2442,42,101,2702,6,175031,True,119792,119791
2443,42,101,2801,1,174888,True,119678,120568
2443,42,101,2801,2,179512,True,122903,119678
2443,42,101,2801,3,176697,True,120974,122903
2443,42,101,2801,4,175032,True,119793,120974
2443,42,101,2801,5,176113,True,120568,119793
2444,42,101,2802,1,174888,False,120568,119678
2444,42,101,2802,2,176118,False,120622,120568
2444,42,101,2802,3,176190,False,122904,120622
2444,42,101,2802,4,179963,True,123207,122904
2444,42,101,2802,5,179514,True,122903,123207
2444,42,101,2802,6,179512,False,119678,122903
2445,42,101,2900,1,175405,False,120621,120063
2445,42,101,2900,2,176188,True,120620,120621
2445,42,101,2900,3,176186,False,120619,120620
2445,42,101,2900,4,179513,True,122904,120619
2445,42,101,2900,5,176190,True,120622,122904
2445,42,101,2900,6,176191,True,120063,120622
2446,42,101,3001,1,176187,False,122666,120621
2446,42,101,3001,2,179159,True,122665,122666
2446,42,101,3001,3,179161,True,122667,122665
2446,42,101,3001,4,179160,False,120620,122667
2446,42,101,3001,5,176188,False,120621,120620
2447,42,101,3002,1,175403,True,120061,120062
2447,42,101,3002,2,179158,True,122666,120061
2447,42,101,3002,3,176187,True,120621,122666
2447,42,101,3002,4,175405,True,120063,120621
2447,42,101,3002,5,175404,False,120062,120063
2448,42,101,3100,1,175403,False,120062,120061
2448,42,101,3100,2,180344,False,122597,120062
2448,42,101,3100,3,179059,False,123029,122597
2448,42,101,3100,4,179701,False,122665,123029
2448,42,101,3100,5,179159,False,122666,122665
2448,42,101,3100,6,179158,False,120061,122666
2449,42,101,3200,1,176703,False,122430,120977
2449,42,101,3200,2,178818,False,122596,122430
2449,42,101,3200,3,179700,True,123029,122596
2449,42,101,3200,4,179059,True,122597,123029
2449,42,101,3200,5,179058,False,120977,122597
2450,42,101,3300,1,176702,False,120946,120977
2450,42,101,3300,2,177982,True,121858,120946
2450,42,101,3300,3,176704,True,120978,121858
2450,42,101,3300,4,178814,True,122429,120978
2450,42,101,3300,5,178815,True,122430,122429
2450,42,101,3300,6,176703,True,120977,122430
2451,42,101,3600,1,178811,False,121675,122427
2451,42,101,3600,2,179057,True,122596,121675
2451,42,101,3600,3,178818,True,122430,122596
2451,42,101,3600,4,178815,False,122429,122430
2451,42,101,3600,5,178817,True,122431,122429
2451,42,101,3600,6,178816,True,122428,122431
2451,42,101,3600,7,178813,False,122427,122428
2452,42,101,3701,1,177715,False,122667,121676
2452,42,101,3701,2,179161,False,122665,122667
2452,42,101,3701,3,179701,True,123029,122665
2452,42,101,3701,4,179700,False,122596,123029
2452,42,101,3701,5,179057,False,121675,122596
2452,42,101,3701,6,177716,False,121676,121675
2453,42,101,3702,1,177716,True,121675,121676
2453,42,101,3702,2,178811,True,122427,121675
2453,42,101,3702,3,177718,True,121677,122427
2453,42,101,3702,4,177717,False,121676,121677
2454,42,101,3800,1,174904,False,121677,119691
2454,42,101,3800,2,177718,False,122427,121677
2454,42,101,3800,3,178813,True,122428,122427
2454,42,101,3800,4,178812,True,122426,122428
2454,42,101,3800,5,178810,False,121118,122426
2454,42,101,3800,6,176907,False,119932,121118
2454,42,101,3800,7,175225,False,119933,119932
2454,42,101,3800,8,175224,False,119691,119933
2455,42,101,3901,1,174904,True,119691,121677
2455,42,101,3901,2,175224,True,119933,119691
2455,42,101,3901,3,175226,True,119934,119933
2455,42,101,3901,4,177847,True,121767,119934
2455,42,101,3901,5,176185,True,120619,121767
2455,42,101,3901,6,176186,True,120620,120619
2455,42,101,3901,7,179160,True,122667,120620
2455,42,101,3901,8,177715,True,121676,122667
2455,42,101,3901,9,177717,True,121677,121676
2456,42,101,3902,1,175225,True,119932,119933
2456,42,101,3902,2,176907,True,121118,119932
2456,42,101,3902,3,176260,True,120670,121118
2456,42,101,3902,4,176253,True,120665,120670
2456,42,101,3902,5,175227,True,119934,120665
2456,42,101,3902,6,175226,False,119933,119934
2457,42,101,4001,1,176185,False,121767,120619
2457,42,101,4001,2,177849,False,121768,121767
2457,42,101,4001,3,179962,False,123206,121768
2457,42,101,4001,4,179964,False,123207,123206
2457,42,101,4001,5,179963,False,122904,123207
2457,42,101,4001,6,179513,False,120619,122904
2458,42,101,4002,1,175035,False,121768,119794
2458,42,101,4002,2,177849,True,121767,121768
2458,42,101,4002,3,177847,False,119934,121767
2458,42,101,4002,4,175227,False,120665,119934
2458,42,101,4002,5,176255,False,120666,120665
2458,42,101,4002,6,176254,False,119794,120666
2459,42,101,4101,1,176697,False,122903,120974
2459,42,101,4101,2,179514,False,123207,122903
2459,42,101,4101,3,179964,True,123206,123207
2459,42,101,4101,4,179962,True,121768,123206
2459,42,101,4101,5,177848,False,122076,121768
2459,42,101,4101,6,178299,False,122077,122076
2459,42,101,4101,7,178303,False,122079,122077
2459,42,101,4101,8,178302,False,120974,122079
2460,42,101,4102,1,175035,True,119794,121768
2460,42,101,4102,2,176254,True,120666,119794
2460,42,101,4102,3,176256,True,120667,120666
2460,42,101,4102,4,178298,True,122076,120667
2460,42,101,4102,5,177848,True,121768,122076
2461,42,101,4201,1,176698,False,122079,120973
2461,42,101,4201,2,178303,True,122077,122079
2461,42,101,4201,3,178299,True,122076,122077
2461,42,101,4201,4,178828,True,122438,122076
2461,42,101,4201,5,178301,True,122078,122438
2461,42,101,4201,6,178300,False,120973,122078
2462,42,101,4202,1,176258,False,122437,120667
2462,42,101,4202,2,178829,False,122438,122437
2462,42,101,4202,3,178828,False,122076,122438
2462,42,101,4202,4,178298,False,120667,122076
2463,42,101,5000,1,131630,False,91534,90010
2463,42,101,5000,2,133897,False,91536,91534
2463,42,101,5000,3,177606,True,121599,91536
2463,42,101,5000,4,177605,False,121600,121599
2463,42,101,5000,5,177608,True,121598,121600
2463,42,101,5000,6,177604,True,121597,121598
2463,42,101,5000,7,177603,False,90661,121597
2463,42,101,5000,8,132595,False,90662,90661
2463,42,101,5000,9,132594,False,90010,90662
2464,42,101,5400,1,178386,False,122140,122135
2464,42,101,5400,2,178394,True,122139,122140
2464,42,101,5400,3,178392,False,122138,122139
2464,42,101,5400,4,178391,True,122137,122138
2464,42,101,5400,5,178389,False,122136,122137
2464,42,101,5400,6,178388,True,122135,122136
2465,42,101,5500,1,174705,False,120155,119246
2465,42,101,5500,2,175534,False,122146,120155
2465,42,101,5500,3,178407,True,122148,122146
2465,42,101,5500,4,178405,False,122135,122148
2465,42,101,5500,5,178388,False,122136,122135
2465,42,101,5500,6,178387,False,119941,122136
2465,42,101,5500,7,175236,False,122149,119941
2465,42,101,5500,8,178408,True,122147,122149
2465,42,101,5500,9,178404,False,119246,122147
2466,42,101,5600,1,175236,True,119941,122149
2466,42,101,5600,2,178387,True,122136,119941
2466,42,101,5600,3,178389,True,122137,122136
2466,42,101,5600,4,178599,True,122282,122137
2466,42,101,5600,5,178406,True,122149,122282
2467,42,101,6000,1,177382,False,122147,121445
2467,42,101,6000,2,178408,False,122149,122147
2467,42,101,6000,3,178406,False,122282,122149
2467,42,101,6000,4,182772,True,125098,122282
2467,42,101,6000,5,178601,True,122283,125098
2467,42,101,6000,6,178600,False,121445,122283
2468,42,101,6100,1,177383,False,122283,121444
2468,42,101,6100,2,178601,False,125098,122283
2468,42,101,6100,3,182774,True,125099,125098
2468,42,101,6100,4,182773,False,121444,125099
2469,42,101,6200,1,174648,False,121445,119496
2469,42,101,6200,2,178600,True,122283,121445
2469,42,101,6200,3,177383,True,121444,122283
2469,42,101,6200,4,177381,False,119496,121444
2470,42,101,6300,1,174331,True,119246,119538
2470,42,101,6300,2,178404,True,122147,119246
