nid,x,y,nseq,eid
55559,1587370.41078673,946109.034892511,2,81591
55559,1587370.41078673,946109.034892511,3,81590
55560,1589743.23913348,945245.084285614,1,81593
55560,1589743.23913348,945245.084285614,2,81592
55560,1589743.23913348,945245.084285614,3,81917
55561,1590149.00619053,944841.132210849,1,81596
55561,1590149.00619053,944841.132210849,2,81594
55561,1590149.00619053,944841.132210849,3,81593
55562,1591697.35864262,945850.4062288,1,81597
55562,1591697.35864262,945850.4062288,2,81596
55562,1591697.35864262,945850.4062288,3,81595
55563,1594783.79969709,945042.691554328,1,80729
55563,1594783.79969709,945042.691554328,2,81599
55563,1594783.79969709,945042.691554328,3,81597
55564,1590194.46379045,942655.632920189,1,82485
55564,1590194.46379045,942655.632920189,2,81598
55564,1590194.46379045,942655.632920189,3,81594
55565,1504943.55972781,897785.929763842,1,80314
55565,1504943.55972781,897785.929763842,2,120893
55565,1504943.55972781,897785.929763842,3,81600
55566,1534034.81420852,913172.124100976,1,81602
55566,1534034.81420852,913172.124100976,2,81601
55566,1534034.81420852,913172.124100976,3,81513
55567,1490503.18919305,1195021.5674499,1,81605
55567,1490503.18919305,1195021.5674499,2,81603
55567,1490503.18919305,1195021.5674499,3,80591
55568,1500192.0431344,1194997.89207113,1,81354
55568,1500192.0431344,1194997.89207113,2,82019
55568,1500192.0431344,1194997.89207113,3,81605
55568,1500192.0431344,1194997.89207113,4,81604
55569,1482519.62764417,1222139.8338551,1,81608
55569,1482519.62764417,1222139.8338551,2,81606
55569,1482519.62764417,1222139.8338551,3,80275
55570,1500214.34008026,1222105.57685692,1,81607
55570,1500214.34008026,1222105.57685692,2,80258
55570,1500214.34008026,1222105.57685692,3,112818
55571,1464433.7007743,1098249.28605692,1,81024
55571,1464433.7007743,1098249.28605692,2,81611
55571,1464433.7007743,1098249.28605692,3,81609
55572,1450739.59919069,1104027.29889236,1,81157
55572,1450739.59919069,1104027.29889236,2,81611
55572,1450739.59919069,1104027.29889236,3,81610
55573,1442044.00384976,1117767.19594981,1,81612
55573,1442044.00384976,1117767.19594981,2,80287
55573,1442044.00384976,1117767.19594981,3,81613
55574,1440300.11336773,1121828.3825082,1,81615
55574,1440300.11336773,1121828.3825082,2,81613
55575,1443215.2187137,1127341.62168492,1,81038
55575,1443215.2187137,1127341.62168492,2,81615
55575,1443215.2187137,1127341.62168492,3,81614
55576,1253808.12710457,1122223.58803338,1,81616
